,index,propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,superTopHighlight,topNewDevelopment,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
185,10,102762237,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/c4/3f/1166449237.jpg,32,390000.0,flat,sale,91.0,3,1,Calle de Edgar Neville,Madrid,Madrid,es,40.4495736,-3.6946634,False,https://www.idealista.com/inmueble/102762237/,3726,"Millac Consulting Inmobiliario vende en exclusiva vivienda  para reformar íntegramente.  Piso bajo interior de 90m2  distribuidos en: Salón comedor,  cocina, 1 baño y 3 dormitorios.  Además tiene el usufructo de un patio de 40m², sólo se accede desde la vivienda. Muy bien situado y comunicado el trasporte público, con el metro de Nuevos Ministerios, con combinación a líneas 8, al  Aeropuerto, línea 10 y línea Circular.  Zona cercana a El Corte Inglés de Castellana, calle Orense con  tiendas y supermercados. ¡MillAC, tú confianza, nuestro éxito!  .",False,good,False,4286.0,{'typology': 'flat'},"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en Calle de Edgar Neville'}",False,False,False,False,,False,False,1035,bj,False,Tetuán,Cuatro Caminos,True,,,
186,11,102756946,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/77/2a/1166275277.jpg,6,340000.0,flat,sale,59.0,1,1,Príncipe de Vergara,Madrid,Madrid,es,40.4359011,-3.6779244,False,https://www.idealista.com/inmueble/102756946/,3025,"Buen piso de 59 m² situado en Calle del Príncipe de Vergara, Distrito Salamanca, Madrid El inmueble es luminoso y se distribuye en 1 amplio Salón-Comedor con salida a Balcón, 1 Dormitorio, 1 Cocina amueblada y 1 Baño. En sus alrededores encontramos supermercados, bancos, farmacias, diferentes comercios, centros deportivos, hospitales,... , por ejemplo, El Hospital de la Princesa, entre otros.  En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a carreteras y líneas de transporte público.  ¡En Roan llevamos más de 40 años haciendo de espacios hogares únicos!",False,good,False,5763.0,{'typology': 'flat'},"{'subtitle': 'Lista, Madrid', 'title': 'Piso en Príncipe de Vergara'}",False,False,False,False,,False,False,,6,True,Barrio de Salamanca,Lista,True,,,
187,12,92012860,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/73/69/828627850.jpg,7,380000.0,flat,sale,79.0,1,1,Calle de Campoamor,Madrid,Madrid,es,40.427969,-3.6941436,False,https://www.idealista.com/inmueble/92012860/,1471,"paKTum ofrece espectacular bajo interior en Chueca/Justicia. Completamente reformado, se vende con todas las comodidades y acabados de lujo. Totalmente amueblado. Tiene una superficie útil de 61 metros cuadrados. Se distribuye en salón-comedor con cocina integrada, un dormitorio y baño completo.  El inmueble actualmente se encuentra arrendado en 1.500 €/mes. Gastos de comunidad: 50 €/mes IBI: 706 €/año. A un paso de Génova y Colón, rodeado de todo tipo de servicios y transporte público (metro, bus, RENFE).  OPORTUNIDAD!",False,good,False,4810.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso en Calle de Campoamor'}",True,False,False,False,,False,False,,bj,False,Centro,Chueca-Justicia,True,,,
188,13,100849775,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/1f/10/1100980291.jpg,22,109000.0,flat,sale,105.0,4,2,Urbanización La Cerca,Madrid,Collado Villalba,es,40.645256,-3.9860813,False,https://www.idealista.com/inmueble/100849775/,34887,"DISTRITO 30 AGENTES INMOBILIARIOS vende NUDA PROPIEDAD de piso en Urbanización La Cerca (Collado Villalba). La compra de la NUDA PROPIEDAD es una muy buena opción de inversión. El comprador será el propietario de la vivienda y el actual mantendrá el usufructo vitalicio. La vivienda tiene una superficie de más de 100 metros construidos, en una primera planta y exterior. Cuenta con amplio salón comedor con chimenea y acceso a terraza. Cocina con terraza tendedero, 4 dormitorios y 2 baños completos. Una propiedad con un buen mantenimiento, suelos de tarima, dobles ventanas y paredes pintadas en blanco.  Además, cuenta con un trastero en la última planta de 12 metros cuadrados con ventana y corriente eléctrica. Y derecho a otro en la planta sótano.  La urbanización ""LA CERCA"" se encuentra ubicada en la zona Villalba Pueblo. Tiene amplias zonas de jardines, piscinas y pistas de tenis.  Próximo al Parque de Peñalba y zona de naturaleza. Autobuses en la entrada de la misma urbanización y a menos de 5 minutos de la autovía A6.  Es la zona más tranquila de Collado Villalba, con muy buenas comunicaciones y servicios. En la urbanización encontramos además farmacia, tienda de proximidad y un reconocido bar restaurante del municipio.  Para más información contacte con nosotros.  NUDA PROPIEDAD es un término legal que se refiere al derecho de propiedad que tiene una persona sobre un bien, pero sin el derecho de disfrute del mismo. Esto significa que el propietario tiene el derecho de vender, transferir o hipotecar el bien, pero no tiene derecho a utilizarlo o recibir sus beneficios durante un período determinado de tiempo. En otras palabras, la NUDA PROPIEDAD se refiere a la propiedad de un bien sin el usufructo, que es el derecho a usar y disfrutar del bien. Por ejemplo, si alguien compra una casa en NUDA PROPIEDAD, tiene la propiedad legal de la casa, pero no puede vivir en ella ni alquilarla mientras el usufructo es de otra persona. El usufructo puede ser por un período de tiempo determinado o por la vida del usufructuario.",False,good,False,1038.0,{'typology': 'flat'},"{'subtitle': 'Fontenebro - Altavista, Collado Villalba', 'title': 'Piso en Urbanización La Cerca'}",False,False,False,False,,False,False,La Cerca,1,True,Fontenebro - Altavista,,False,,,
189,14,99866913,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ff/18/6b/1058201317.jpg,23,320000.0,chalet,sale,236.0,3,2,Zona Centro,Madrid,Moralzarzal,es,40.6766921,-3.9710167,False,https://www.idealista.com/inmueble/99866913/,36708,"InMountain les ofrece esta magnífica propiedad para reformar ubicada en pleno casco urbano de Moralzarzal, en plena Sierra del Guadarrama madrileña. La vivienda se dispone en una planta y contiene dos cuartos de baño, cocina, tres dormitorios, salón comedor, dependencias para caldera y depósito de gasóleo y amplísimo patio/jardín donde se ubica la espectacular piscina. Dadas sus características y MAGNIFICA ubicación, recomendamos concertar cita para realizar una visita y ver las múltiples posibilidades de la propiedad. Nota: El precio de la propiedad no incluye impuestos y demás gastos derivados de la compraventa.",False,renew,False,1356.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Zona Centro, Moralzarzal', 'title': 'Casa independiente'}",False,False,False,False,,False,False,,,,Zona Centro,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
190,15,102053364,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/d0/17/1142660091.jpg,27,199000.0,chalet,sale,70.0,3,1,Carranque,Toledo,Carranque,es,40.1956005,-3.9369684,False,https://www.idealista.com/inmueble/102053364/,31577,"Inmobiliaria Marina vende chalet INDEPENDIENTE con excelente parcela en urbanización a las afueras de Carranque ( ACCESO POR BATRES). Chalet de 70M2 distribuidos en una única planta, cuenta con 3 habitaciones, salón, cocina, 1 baño y porche. Dispone de suelos de gres, puertas de roble, ventanas de aluminio, calefacción de GASÓLEO y bomba de aire de calor/frío. En el EXTERIOR fantástica parcela de 1125M2, toda solada, muy cuidada, porche delantero con toldo y piscina de OBRA con estupendo jardín. Excelente oportunidad de compra. Buena relación calidad-precio. Ven a verlo! ¡Te acompañamos en todo el proceso de la compraventa, desde la búsqueda de la vivienda que mejor se adapte a tus necesidades, hasta la entrega de las llaves!.",False,good,False,2843.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Carranque', 'title': 'Casa independiente'}",False,False,False,False,,False,False,C-5132,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
191,16,102332462,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/35/37/1152171893.jpg,9,140000.0,chalet,sale,68.0,2,1,Diseminado Cr Burgos,Madrid,Pedrezuela,es,40.7708201,-3.6085437,False,https://www.idealista.com/inmueble/102332462/,40178,"DARIO SANCHEZ SERVICIOS INMOBILIARIOS ofrece en VENTA parcela de 1.630 m2 con vivienda de 51 m2, garaje de 17m2 y una segunda estancia anexa a la vivienda que reformandola podría ser una habitación de invitados, puesto que está apartada de la vivienda original. Además la parcela cuenta con piscina de obra de unos 13m2 aprox y pozo( así el llenado y todo el consumo de agua de la vivienda es gratis. La parcela y la vivienda tienen mucho potencial pero necesita reforma por eso este precio tan económico comparándolo con el de otras propiedades en la zona o en todo Pedrezuela. NO TE QUEDES CON LAS GANAS VEN Y VALORALO TU MISMO NO TE ARREPENTIRAS.",True,renew,False,2059.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Pedrezuela', 'title': 'Casa independiente en Diseminado Cr Burgos'}",False,False,False,False,,False,False,,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
192,17,96964177,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/a4/c2/961670350.jpg,2,28900.0,flat,sale,54.0,2,2,Calle San José,Madrid,Ciempozuelos,es,40.1548799,-3.61622,False,https://www.idealista.com/inmueble/96964177/,30032,"OPORTUNIDAD DE INVERSIÓN: El Inmueble se encuentra en estado de ruina, no siendo posible su ocupación, ni su destino como vivienda o local, debiendo tomarse las precauciones que correspondan en caso de acceso al mismo. Dicha situación ha sido especialmente tenida en cuenta en la fijación del precio.   Edificio de 3 plantas sobre rasante y 1 sótano bajo rasante Se encuentra ubicado en el municipio de Ciempozuelos de la provincia de Madrid. La vivienda tiene una superficie de 54,74 m2 registrales, El entorno cuenta con las infraestructuras urbanas básicas (alumbrado público, suministro eléctrico, red de saneamiento, abastecimiento de agua potable y encintado de aceras), las cuales aparentemente se encuentran en buen estado de conservación. Además, dispone de equipamientos suficientes: comercial, deportivo, escolar, asistencial, religioso, lúdico y zonas verdes. Las comunicaciones del entorno con el resto de la población son suficientes para las necesidades de la zona. Ciempozuelos es un municipio español del sur de la Comunidad de Madrid, perteneciente a la comarca de las Vegas y situado a 568 metros de altitud media. Se encuentra a 35 kilómetros de distancia de la capital. Limita al norte con San Martín de la Vega y Valdemoro, al este con Titulcia y Chinchón, al sur con Aranjuez y Seseña (Toledo) y al oeste de nuevo con Valdemoro.  La vivienda consta de salón comedor, cocina, 2 dormitorios y 2 baños.",False,good,False,535.0,{'typology': 'flat'},"{'subtitle': 'Cuevas - Ilustración, Ciempozuelos', 'title': 'Piso en Calle San José'}",False,False,False,False,,False,False,5937080-VE,bj,,Cuevas - Ilustración,,False,,,
193,18,102230177,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/e6/be/1172769370.jpg,38,990000.0,flat,sale,292.0,5,4,barrio Aravaca,Madrid,Madrid,es,40.4503604,-3.7643566,False,https://www.idealista.com/inmueble/102230177/,6383,"Luminoso piso en Fuente del Rey en Aravaca Engel & Völkers vende este magnífico piso, muy luminoso y de 280 metros cuadrados útiles en la urbanización privada. La urbanización se encuentra en una zona residencial y muy tranquila de Aravaca. La vivienda se distribuye en recibidor con armario gabanero y un coqueto aseo en su entrada principal. Desde él, accedemos a un gran salón-comedor con chimenea, de aproximadamente setenta metros cuadrados. Independiente tiene un cuarto de estar, de unos cuarenta y cinco metros cuadrados, que podría incorporarse al salón. Posee una amplia cocina con office totalmente equipada, con zona de lavado y con entrada de servicio. Cuenta con cinco dormitorios, el principal muy amplio con cuarto de baño en suite. Los otros cuatro dormitorios comparten dos cuartos de baño completos. Todos ellos tienen grandes armarios empotrados. La vivienda tiene calefacción de gas con radiadores, caldera independiente, aire acondicionado central y por conductos. Cuenta además con trastero y tres plazas de garaje. Además de un jardín privado que comparten pocas viviendas, cuenta con el jardín de la urbanización y sus servicios. Dos piscinas, una de ellas infantil, pista de pádel de césped artificial, pista de tenis y zona infantil de juegos. La urbanización tiene vigilancia. Aravaca, barrio de Madrid perteneciente al distrito de Moncloa-Aravaca, situado al oeste de la capital y a tan sólo 9 km del centro de la ciudad. Perfectamente comunicada gracias a la M500 (Carretera de Castilla), la A6, la M503, M30 y M40. Tiene comunicación directa a través de las líneas de autobuses de la EMT. Aravaca y Pozuelo de Alarcón, municipio colindante cuentan con todos los servicios. Hay numerosos colegios privados nacionales e internacionales de gran prestigio y Universidades muy importantes. En materia de Sanidad cuenta la zona con dos hospitales privados muy reconocidos, la Zarzuela y Universitario Vithas Aravaca y dos hospitales públicos muy próximos, Fundación Jiménez Diaz, Clínico San Carlos. La zona dispone de numerosos parques para actividades de ocio y como lugar destacado, la Casa de Campo. Podemos decir que es el enclave perfecto para vivir con una gran calidad de vida, con todos los servicios cerca y rodeados de naturaleza.",True,good,False,3390.0,{'typology': 'flat'},"{'subtitle': 'Aravaca, Madrid', 'title': 'Piso'}",True,True,False,False,{'groupDescription': 'Top'},False,False,W-02T2T8,2,True,Moncloa,Aravaca,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
194,19,102736251,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/59/a4/62/1165527767.jpg,47,410000.0,flat,sale,85.0,3,1,"Calle de Mataelpino, 1",Madrid,Madrid,es,40.4395769,-3.6751146,True,https://www.idealista.com/inmueble/102736251/,3484,"***CASAVO VENDE VIVIENDA*** Te ofrecemos esta oportunidad en la mejor ubicación del barrio de Prosperidad, a 1 minuto del intercambiador de Avenida de América, de la calle Francisco Silvela o Cartagena.  La vivienda es un bajo dúplex, exterior, con terraza y muy luminoso, con 85 metros construidos y con infinitas posibilidades de reforma, para que puedas diseñar la casa de tus sueños.  Actualmente, se distribuye así:  - 3 dormitorios - 1 baño  - Salón - Cocina independiente - Terraza Edificio de la época, con 6 plantas, te gustará su original patio interior comunitario, que le confiere un encanto muy especial, con zonas de juego para los más pequeños y un espacio reservado para cada propietario para su uso particular. En una ubicación inmejorable, es ideal para una familia que busque su hogar con todos los servicios a mano, de transporte público (cercanías, autobuses, metro), colegios, hospitales y centros médicos. Igual disfrutarás de un paseo a 10 minutos de las señoriales calles del barrio Salamanca o el chispeante ambiente del barrio, y sus calles llenas de vida, con rincones arbolados y agradables terrazas. Con salidas rápidas y directas a A2, Castellana y M30. Es también una oportunidad para inversores que busquen la máxima rentabilidad en el mercado del alquiler, por la alta demanda de familias y singles interesadas en la zona y estudiantes del IE. SOPORTE HIPOTECARIO: Si necesitas ayuda con la hipoteca, podemos darte soporte desde el principio, tanto en la gestión del papeleo cómo en el seguimiento diario con los bancos. Te conseguimos las mejores condiciones disponibles en el mercado, pudiendo llegar hasta el 100% de la financiación.  Para saber más contacta con nosotros, estaremos encantado de atender en detalle tu caso. CASAVO es la plataforma tecnológica para vender y comprar casas de forma sencilla. Digitalizamos el proceso de compraventa y nos ocupamos de las partes más complejas, liberándote de trámites y papeleos. Así puedes centrarte en disfrutar del cambio. Llámanos ( ) y te ayudaremos a encontrar la casa de tus sueños. Busques lo que busques, puedes confiar en nosotros: nos tienes a tu lado.",False,renew,False,4824.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle de Mataelpino, 1'}",True,False,True,False,{'groupDescription': 'Top'},False,False,83390415,bj,True,Chamartín,Prosperidad,True,,,
195,20,99817067,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/6a/03/1055662740.jpg,50,2500000.0,chalet,sale,750.0,6,6,Las Lomas,Madrid,Boadilla del Monte,es,40.4372564,-3.9068487,False,https://www.idealista.com/inmueble/99817067/,17383,"Lucas Fox se enorgullece en presentar esta preciosa e imponente villa de estilo clásico, con cuidados jardines y casa de la piscina, situada en el corazón de Las Lomas, Boadilla del Monte.  Esta preciosa villa cumple todas las expectativas de una residencia de lujo, en una de las mejores zonas residenciales de la capital. La casa goza de una magnífica construcción robusta, con materiales nobles de muy alta calidad, por lo que se presenta en un inmejorable estado de conservación, con preciosos espacios exteriores e interiores y abundante luz natural, gracias a su estratégica orientación y a sus grandes ventanales en todas las estancias.  Con casi 3.800 m², la parcela destaca por su gran tamaño y absoluta privacidad y seguridad, ya que se encuentra en una calle sin salida, sin vista desde las casas adyacentes o desde la calle.  Al acceder a la vivienda, nos encontramos ante una preciosa imagen panorámica del complejo. Un camino nos conducirá al acceso principal dotado con una práctica rotonda que nos da paso al aparcamiento exterior o al garaje subterráneo.  Una vez dentro, desde el señorial vestíbulo con techos a doble altura, se da paso a mano derecha, al gran salón, con luces a ambas fachadas, completamente independiente, con acceso al jardín y dotado de varias zonas de estar y chimenea. A continuación, se dispone el comedor formal, doblemente comunicado, por un lado con la otra ala y con acceso al porche trasero o comedor de verano y por otro lado, comunicado directamente con la cocina. Esta cocina es de gran tamaño, cuenta con una práctica despensa y zona de office ideal para los desayunos en familia. Al fondo de esta ala, encontramos un cómodo despacho independiente, dos dormitorios dobles con armarios empotrados y cuarto de baño completo, así como el acceso a la planta semisótano.  Subiendo la preciosa escalera volada llegaremos a la planta superior, destinada exclusivamente a la zona de noche. Esta planta alberga un excepcional dormitorio master de gran tamaño, con zona de recibidor, un generoso armario vestidor y un majestuoso cuarto de baño con espacio para ducha y bañera de hidromasaje. En la otra área encontramos dos dormitorios dobles, con armario vestidor y un cuarto de baño completo de grandes dimensiones.  En la segunda planta, desde una cálida escalera de preciosa madera noble, encontramos un acogedor y silencioso despacho o biblioteca, completamente aislado del resto de la casa, ideal para trabajar, estudiar o disfrutar el placer de la lectura. Sin duda uno de los rincones que hacen esta casa tan especial y única en la urbanización.  La vivienda también cuenta con una planta semisótano compuesta por una cálida bodega o sala de celebraciones, cuarto de servicio con baño, una sala de música, garaje para hasta cuarto coches y una zona diáfana con 200 m² completamente insonorizada con entrada independiente para llevar a cabo la actividad que se desee.  La parcela sin duda es de las mejores en Las Lomas. Cabe destacar su seguridad, al estar en una calle sin salida, y su privacidad, ya que se encuentra elevada y sus grandes dimensiones aíslan las casas adyacentes. Su forma regular y disposición llana permite aprovechar al máximo todos sus rincones y disfrutarlos durante todos los meses del año.  Su cuidado y consolidado jardín brinda numerosos rincones para disfrutar del entorno, como el porche, el salón de verano o la zona de la piscina, que incluye una construcción independiente destinada a gimnasio con zona de sauna, zona de barbacoa y chill-out con comedor. La piscina cuenta con un tamaño ideal para nadadores y, como está orientada al sur, garantiza el máximo provecho de las horas de sol.  Póngase en contacto con Lucas Fox hoy mismo por teléfono o correo electrónico para organizar una visita.",False,good,False,3333.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Las Lomas, Boadilla del Monte', 'title': 'Casa independiente'}",False,False,False,False,{'groupDescription': 'Top'},False,False,POZ38176,,,Las Lomas,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}","[{'name': 'luxuryType', 'text': 'Lujo'}, {'name': 'villaType', 'text': 'Villa'}]",
196,21,102467388,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8a/dc/f2/1168634631.jpg,37,249000.0,flat,sale,88.0,2,1,barrio Prado de Santo Domingo,Madrid,Alcorcón,es,40.3389844,-3.8290904,False,https://www.idealista.com/inmueble/102467388/,13721,"¿Cansado/a de buscar vivienda y que no cuente con terraza? Quédese, porque ésta es su oportunidad. Redpiso Las Retamas, le invita a conocer esta maravillosa vivienda en una de las mejores zonas de Alcorcón. Éste piso, está distribuido en: Hall recibidor, cocina con espacio office, para aprovechar al máximo cada rincón y salida a tendedero cubierto, espacio ideal para la colada. Amplio y luminoso salón, con espacio comedor y zona de estar, además, cuenta con salida directa a terraza. En la cual, podrá disfrutar de un espacio de relax. A continuación, se encuentran 2 dormitorios, con amplios armarios empotrados y 1 baño completo. La urbanización cuenta con servicio de conserjería, ascensor privado de seguridad, zonas comunes ajardinadas, piscina comunitaria, plaza de garaje y trastero en la misma planta. En cuanto a la zona, destacar la cercanía a todo tipo de comercios, restaurantes, supermercados, parques, escuelas infantiles y colegios. Un lugar donde sentirse cómodo, puesto que tendrá todo tipo de servicios, al alcance de su mano.  ¡Contáctanos hoy mismo para programar una visita! FINANCIACION CON DE NUESTRO DEPARTAMENTO FINANCIERO DCREDIT. Disponemos de visita virtual en nuestra página web. ""Redpiso, tu hogar nuestro compromiso"". *El precio no incluye el Impuesto de Transmisiones Patrimoniales (max. 6% sobre el precio de venta o del valor del inmueble que marque la Comunidad de Madrid), ni el 3% más IVA (21%) sobre el precio final del inmueble equivalente a los honorarios del comprador por la intermediación inmobiliaria, ni los gastos notariales y/o registrales (según el caso).",False,good,False,2830.0,{'typology': 'flat'},"{'subtitle': 'Prado de Santo Domingo, Alcorcón', 'title': 'Piso'}",True,False,True,False,{'groupDescription': 'Destacado'},False,False,RP1512023118041,3,True,Prado de Santo Domingo,Prado de Santo Domingo,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
197,22,101012519,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/39/cb/1107001439.jpg,58,197900.0,chalet,sale,327.0,8,3,Rio Tajuña,Guadalajara,Torrejón del Rey,es,40.6889433,-3.3664122,False,https://www.idealista.com/inmueble/101012519/,41546,"AGENCIA INMOBILIARIA TECNOCASA ZONA: TORREJON DEL REY - GALAPAGOS - URB. LAS CASTILLAS - URB. MONTELAR RIBATEJADA. VENDE: Estupendo chalet independiente en la Urb. las CASTILLAS en Torrejón del Rey. La vivienda se distribuye en dos plantas de 327 m2. La primera planta cuenta con un salón con chimenea, cocina y dos dormitorios y un baño completo con ducha. La segunda planta cuenta con siete dormitorios, el principal con vestidor, un baño completo con bañera y salida a la terraza. En el exterior se encuentra el patio de unos 743 m2 con zonas de ambiente, barbacoa y piscina. No dudes en venir a verla porque puede ser lo que estás buscando. Además te recordamos que te ayudamos con la financiación de la vivienda gracias a nuestro departamento financiero KIRON. INFÓRMATE SIN NINGÚN TIPO DE COMPROMISO EN NUESTRA OFICINA O LLÁMANOS.",False,good,False,605.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Torrejón del Rey', 'title': 'Casa independiente en Rio Tajuña'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
198,23,99598297,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/66/0c/1164782659.jpg,42,212900.0,chalet,sale,181.0,4,2,Esquivias,Toledo,Esquivias,es,40.1071784,-3.7709821,False,https://www.idealista.com/inmueble/99598297/,34892,"¡No pierdas esta increíble oportunidad! Se trata de una vivienda excepcional con acabados de alta calidad y un diseño interior que la diferencia de las demás. En IBC, estamos emocionados por ofrecerte esta magnífica vivienda adosada, que brinda una experiencia de vida sumamente confortable. Con generosos espacios y materiales de primera, esta propiedad se distribuye en dos plantas, además de contar con un espacioso garaje. La planta baja te da la bienvenida con un encantador hall de entrada. El salón-comedor cuenta con una acogedora chimenea, siendo el lugar perfecto para disfrutar de momentos especiales en familia. La cocina, con mobiliario de madera maciza y una encimera de piedra, y espacio para comer, y con acceso directo al porche y al patio trasero. También en esta planta encontrarás un baño completo con ducha. La planta primera te ofrece una habitación/estudio con techo abuhardillado que le da un toque de elegancia. Tres habitaciones, dos de las cuales cuentan con prácticos armarios empotrados. Para tu máximo confort, dispones de un baño con ducha de hidromasaje. Algunas de las características y calidades de esta vivienda incluyen: - Una sólida construcción que garantiza un excelente aislamiento. - Carpintería interior lacada en blanco, agregando un toque de elegancia. - Ventanas de tipo climalit en PVC blanco, con rejas para tu seguridad. - Una puerta de entrada a la parcela automática y de gran tamaño. - Suelos de parqué y gres porcelánico que aportan calidez y durabilidad. - Calefacción de Gasoil con un amplio depósito para tu comodidad. - Peldaños de escalera en madera de roble y una barandilla de acero inoxidable y cristal que realzan la estética. - Paredes de texturglás que añaden un toque especial al interior. - Un amplio garaje con acceso directo al patio trasero. - Un espacioso patio trasero con riego automático y un depósito de agua para su utilización. Esquivias, con su ubicación estratégica, te permite acceder rápidamente a las carreteras A-42 y A-4, así como a diversas rutas que conectan con localidades cercanas. Además, cuenta con una amplia variedad de servicios que harán tu vida mucho más cómoda, incluyendo comercios, entidades bancarias, centros educativos y de salud, zonas verdes y parques infantiles. No dejes pasar esta oportunidad única para adquirir una vivienda de calidad en un entorno inmejorable. ¡Contáctanos hoy mismo y descubre todo lo que esta propiedad tiene para ofrecer! Somos Agentes de la Propiedad Inmobiliaria (API) con 28 años de experiencia en el sector. Confía en nuestra experiencia, transparencia y compromiso. Estaremos a tu lado en todo momento, resolviendo tus dudas, solucionando problemas y, si lo necesitas, te ayudamos a gestionar tu hipoteca sin gastos adicionales. IBC, tu inmobiliaria de confianza en La Sagra. Para obtener más información, visita nuestro sitio web en o visítanos en nuestra oficina en la calle Real, Núm. 105, de Illescas.",False,good,False,1176.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Esquivias', 'title': 'Chalet adosado'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,5431,,,,,,,,
