,index,propertyCode,thumbnail,numPhotos,price,propertyType,operation,size,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,superTopHighlight,topNewDevelopment,externalReference,floor,exterior,district,neighborhood,hasLift,parkingSpace,labels,newDevelopmentFinished
665,15,102500534,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1d/fb/57/1157716220.jpg,23,240000.0,flat,sale,77.0,3,1,"Calle Jesús Castellanos, 4",Madrid,Madrid,es,40.3853141,-3.7407816,True,https://www.idealista.com/inmueble/102500534/,4719,"inmoversion es tu mejor opción. No cobramos NADA al comprador. Somos la inmobiliaria sin comisión líder en la zona. ¿Sabes por qué? Es fácil de imaginar.  Vivienda situada en el DISTRITO DE CARABANCHEL, BARRIO DE VISTA ALEGRE.  Los dueños de esta vivienda han decidido ponerla a la venta. Vivienda con muchas posibilidades por su distribución y tamaño.  La vivienda cuenta con la concesión de una PLAZA DE APARCAMIENTO opcional situada en el aparcamiento para residentes VISTA ALEGRE (P.A.R. del Ayuntamiento de Madrid). Dicha plaza es opcional y las condiciones, requisitos y precio de venta están sujetos a la normativa del Ayuntamiento de Madrid que resulte de aplicación. Características del edificio: Edificio construido en el año 1988. ITE FAVORABLE 12/2019. La vivienda se encuentra en la planta SEGUNDA, orientación SURESTE. Se trata de un edificio situado en una zona muy tranquila de tamaño Medio.  Características de la vivienda:  Superficie construida: 77 metros cuadrados. Superficie útil: 61 metros cuadrados Portal independiente con 1 ascensor por planta. La vivienda es exterior. Amplio salón, cocina independiente, 3 dormitorios y 1 baño completo.  La vivienda en buen estado de conservación. La vivienda cuenta con calefacción por acumuladores y aire acondicionado con bomba de calor.  Opción recomendable como residencia habitual. La vivienda se vende sin amueblar. Gastos e impuestos: el precio indicado no incluye impuestos ni gastos de escrituración.  Las características de la vivienda son meramente informativas. No tienen valor contractual El mobiliario y enseres que puedan aparecer en las fotografías del anuncio no se encuentran incluidos en el precio de venta del inmueble.  Características de la zona:  La zona cuenta con todos los servicios, colegios, institutos y comercios. Hospital de Referencia: Hospital Central de la Defensa GOMEZ ULLA, a menos de 5 minutos. Cerca del HIPERCOR VISTA ALEGRE y la zona comercial de la calle DE LA OCA y calle DEL GENERAL RICARDOS. Cerca del complejo Deportivo Blanca Fernandez Ochoa (La Mina), con más de 33.000 metros cuadrados de instalaciones (Campo de fútbol, frontón, piscina exterior e interior, pistas de pádel y squash, pistas polideportivas y gimnasio). La zona está muy bien comunicada pues la vivienda se encuentra al lado de la avenida GENERAL RICARDOS, por donde circulan distintas líneas de autobuses que conectan con el resto de barrios del distrito y con el centro de la ciudad. Metro LINEA 5, ESTACIONES DE CARABANCHEL, VISTA ALEGRE y ESTACION EUGENIA DE MONTIJO, en la zona. Colindante a través de la AVENIDA DE GENERAL RICARDOS dirección MARQUES DE VADILLO con M-30, y dirección AVENIDA DE LOS POBLADOS con M-40 a través de la AVENIDA DE CARABANCHEL ALTO.  GESTION DE VISITAS:  Si consideras que esta vivienda te puede interesar y encaja con lo que buscas, te invitamos a conocerla. Para una mejor gestión te recomendamos RELLENAR EL FORMULARIO DE CONTACTO de este anuncio o por chat, facilitando tu nombre, teléfono de contacto y disponibilidad para la visita.  ¿Necesitas vender tu vivienda para poder comprar? En inmoversion te podemos ayudar. Sin comisiones obtendrás mayor beneficio. Vendemos de media en 30-60 días, gracias a que ofrecemos el mejor precio garantizado y no cobramos nada al comprador.  Sobre nosotros:  inmoversion es una inmobiliaria que no cobra comisiones. El vendedor sólo paga una tarifa fija y no cobramos nada al comprador. El precio de la vivienda no soporta comisiones de agencia y esta ajustado al precio de mercado. Visita inmoversion. es y conoce como trabajamos.",False,good,False,3117.0,{'typology': 'flat'},"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Calle Jesús Castellanos, 4'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,nm00897,2,True,Carabanchel,Vista Alegre,True,,,
666,16,95289210,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/a9/e1/1169050328.jpg,21,224900.0,flat,sale,98.0,3,2,Calle Madrid,Madrid,Getafe,es,40.3122911,-3.7256924,False,https://www.idealista.com/inmueble/95289210/,11763,"EXPERTOS EN FINANCIACIÓN, POSIBLE 100%. ESTUDIO PREVIO GRATUITO CON HOME & CREDIT. Las mejores condiciones de manera eficaz, segura, profesional y personalizada. Te ayudamos a comprar el mejor hogar para tú familia al mejor precio. HF & HOUSE vende en exclusiva amplio piso en una segunda planta con ascensor y en una de las mejores calles de Getafe. La vivienda cuenta con 98 m2 construidos y su distribución es la siguiente; hall de entrada a la vivienda, cocina totalmente amueblada y con salida a terraza tendedero, 3 dormitorios con armarios empotrados, baño completo totalmente reformado en suite con plato de ducha y otro baño completo con plato de ducha también reformado fuera de los dormitorios y por último un amplio y confortable salón comedor independiente,  Entre sus calidades podemos destacar; ventanas de madera, suelos de tarima cambiados, fontanería cambiada tanto en baño como en cocina, pintura de las paredes lisas, armarios empotrados, calefacción y agua caliente central por gas natural. Llámanos para concertar una visita, sin compromiso. Gastos de comunidad 150€ calefacción y agua incluidos. Gastos IBI 407€ Certificado de Eficiencia Energética en trámite. Las medidas han sido contrastadas con el Catastro general de la Vivienda.",True,good,False,2295.0,{'typology': 'flat'},"{'subtitle': 'Universidad, Getafe', 'title': 'Piso en Calle Madrid'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,704,2,False,Universidad,,True,,,
667,17,102544035,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ef/98/21/1159067024.jpg,16,119000.0,flat,sale,52.0,2,1,Calle Japón,Madrid,Alcorcón,es,40.3453119,-3.8199721,False,https://www.idealista.com/inmueble/102544035/,12678,"Agencia inmobiliaria de ALCORCÓN zona METRO PUERTA DEL SUR - PARQUE ONDARRETA - MAESTRO VICTORIA Oficina Tecnocasa de ALCORCÓN. Vende planta baja de 52 m2 construidos. Se distribuye en entrada, cocina, salón, 2 dormitorios, los dos con armarios empotrados y baño con ventana. La vivienda se encuentra PARA REFORMAR, ventanas de origen, suelos de parquet, pintura en gotelet y puertas de origen. La vivienda dispone de calefacción central individualizada y portero físico. Se encuentra ubicada a 400 metros del METROSUR 'Puerta del Sur', a 250 metros del centro de Salud Pedro Laín Entralgo y a 300 metros de la de todos los servicios (Galería Comercial, Farmacias, Colegios…).",False,renew,False,2288.0,{'typology': 'flat'},"{'subtitle': 'Parque Ondarreta - Urtinsa, Alcorcón', 'title': 'Piso en Calle Japón'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,MDBLB-9-JAPON,bj,True,Parque Ondarreta - Urtinsa,Parque Ondarreta - Urtinsa,True,,,
668,18,102153856,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/d3/f0/1146075528.jpg,31,179900.0,chalet,sale,258.0,5,3,Calalberche,Toledo,Calalberche,es,40.2665672,-4.2345363,False,https://www.idealista.com/inmueble/102153856/,48020,"¡HOGARES ALDEA DEL FRESNO VENDE! Chalet independiente de 258m² construidos sobre parcela de 1049m². La vivienda se encuentra en la zona baja de la urbanización. Consta de dos plantas: La planta principal consta de salón comedor con chimenea, cocina con salida a la parte trasera del jardín, tres dormitorios con armarios empotrados, dos cuartos de baño con bañera y una sala de estar. En la planta alta o buhardilla, encontramos: dos dormitorios, uno de ellos con baño. La vivienda está equipada con ventanas de aluminio simple, revestimiento interior de madera, suelo de Gress cerámico, escalera de caracol que da acceso a la buhardilla y calefacción de Gasóleo.  En el exterior encontramos: jardín con piscina de obra, un trastero y una edificación auxiliar compuesta por cocina, aseo y una pequeña habitación, también cuenta con pozo con sistema de extracción de agua, arboles frutales, riego automático y un pequeño estanque.  El inmueble se encuentra en urbanización 'Calalberche' donde NO SE PAGA COMUNIDAD con todos los servicios: Autobús a 200m de la línea interurbana: Madrid (P. Pío) - Aldea del Fresno - Calalberche, conectando a la urbanización con los siguientes pueblos: Móstoles - Alcorcón (Hospital de Alcorcón)- Navalcarnero - Aldea del Fresno - Villamanta. Consultorio médico, colegio, farmacia, supermercado, bares y restaurantes, mercadillo los domingos, chiringuitos junto al río Alberche. "" ""Venga a verlo y estudiamos su financiación sin compromiso"".",True,good,False,697.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Calalberche', 'title': 'Casa independiente'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,C2023ER,,,,,,,,
669,19,99366303,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/63/ce/19/1041636517.jpg,25,299900.0,flat,sale,177.0,5,3,Calle COLON,Madrid,Móstoles,es,40.3226626,-3.8677589,False,https://www.idealista.com/inmueble/99366303/,17422,"Vivienda situada en pleno centro de mostoles, junto a metro y autobuses, proximo a renfe, distribuida en amplio hall de entrada, 5 dormitorios, 3 armarios empotrados, salon independiente, 3 baños, uno con ducha y dos con bañera, amplia cocina office amueblada, despensa, calefaccion individual de gas natural, radiadores de aluminio, puerta principal blindada e interiores lacadas en blanco, ventanas de aluminio en color con climalit, suelos de tarima y gress, pintado en tonos neutro, tendedero en cubierta del edificio, plaza de garaje, inmejorable situacion.",False,good,False,1694.0,{'typology': 'flat'},"{'subtitle': 'Centro, Móstoles', 'title': 'Piso en Calle Colon'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,3,True,Centro,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
670,20,102682655,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/88/fc/1163681569.jpg,15,120000.0,flat,sale,23.0,1,0,Paloma,Madrid,Madrid,es,40.4100566,-3.7124504,False,https://www.idealista.com/inmueble/102682655/,1073,"Ubicado en pleno centro de la vibrante ciudad de Madrid, en el histórico barrio de La Latina, te presentamos un estudio de 23 metros cuadrados ideal para inversores. Este acogedor piso ofrece un lienzo en blanco para aquellos que deseen personalizarlo y convertirlo en una joya urbana. Con una superficie de 23 metros cuadrados, presentamos este primer piso interior en un edificio clásico sin ascensor, con un excelente potencial de inversión con una rentabilidad por encima del 5%. Posibilidad de alquiler por aproximadamente 700€ mensuales después de una reforma. Ubicación inmejorable en el centro de Madrid, cerca de bares, restaurantes, teatros y todo lo que la ciudad tiene para ofrecer. A pesar de estar en un primer piso interior, este estudio ofrece tranquilidad en medio del ajetreo de la ciudad, convirtiéndolo en un refugio perfecto para aquellos que valoran la vida urbana pero también la privacidad y la comodidad. No pierdas la oportunidad de invertir en este estudio y aprovechar el mercado inmobiliario en alza de Madrid. ¡Contacta con nosotros hoy mismo para más información y para programar una visita!",False,renew,False,5217.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Paloma'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,1,False,Centro,Palacio,False,,,
671,21,102696748,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/2c/7c/1164150206.jpg,19,110000.0,flat,sale,96.0,4,2,Calle del Chorrón,Guadalajara,Guadalajara,es,40.6319258,-3.1613245,False,https://www.idealista.com/inmueble/102696748/,51677,"Piso en venta en pleno centro de Guadalajara, ubicado en la zona de Bejanque, muy cercano al parque de la Concordia y Paseo de San Roque. Dispone de 4 habitaciones sin armarios empotrados, baño completo con ducha y aseo. Cocina amueblada con terraza tendedero. Piso completamente exterior y con muchas posibilidades, Edificio sin ascensor y sin garaje. La vivienda esta rodeado de zonas verdes y cercano a supermercados, colegios, institutos. Llámenos y visítelo. Estilo Inmobiliaria teléfono de contacto  .",False,good,False,1146.0,{'typology': 'flat'},"{'subtitle': 'San Roque-Concordia-Adoratrices, Guadalajara', 'title': 'Piso en Calle del Chorrón'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,3126,,True,San Roque-Concordia-Adoratrices,,False,,,
672,22,102584716,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/f7/d0/1160390291.jpg,8,59800.0,flat,sale,72.0,3,1,"Calle de Molinos, 4",Madrid,Parla,es,40.23998,-3.76414,True,https://www.idealista.com/inmueble/102584716/,20315,"AMR INMOBILIARIA vende piso exterior OKUPADO de 3 DORMITORIOS y BAÑO, en calle Molinos 4 de Parla. Piso exterior de 60m2 en PRIMERA PLANTA sin ascensor, consta de 3 DORMITORIOS y BAÑO. Vivienda OKUPADA por personas sin justo título, NO SE PUEDE VISITAR NI TASAR, ideal para inversores que quieran adquirir una vivienda en PRIMERA PLANTA en Parla en buena zona en un precio inferior al 40% de su valor de mercado. Con todos los servicios a su alcance, aparcamiento público, colegios, supermercados, parques, gimnasio, centro de salud, zona de ocio y a escasos metros de la parada de autobús, tranvía y RENFE. IBI: 168€/año. ¡APROVECHE LA OPORTUNIDAD! ¡SOLICITE INFORMACIÓN SIN COMPROMISO. ¡PERFECTA UBICACIÓN!",False,renew,False,831.0,{'typology': 'flat'},"{'subtitle': 'Calle Pinto-San Roque, Parla', 'title': 'Piso en Calle de Molinos, 4'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,AMR -OK965,1,True,Calle Pinto-San Roque,,False,,,
673,23,102331574,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/aa/6c/1152144691.jpg,54,246000.0,chalet,sale,145.0,3,2,Carranque,Toledo,Carranque,es,40.1633239,-3.9023915,False,https://www.idealista.com/inmueble/102331574/,32847,"SIN COMISIONES AL COMPRADOR TE AYUDAMOS A CONSEGUIR TU FINANCIACIÓN SIN COSTES AÑADIDOS Acasa10 gestiona la venta de un chalet independiente en Carranque. Construido en el año 1982 tiene 145m2 construidos y 696m2 de parcela. Dispone de 3 habitaciones, 2 baños, salón, cocina, garaje y jardín con piscina.  Las estancias se distribuyen en una sola planta. En planta baja: salón amplio entreplantas, cocina amueblada y con algunos electrodomésticos, un baño completo con bañera y otro baño con plato de ducha. Los 3 dormitorios amplios y con armarios empotrados. El jardín con piscina, zonas verdes y soladas. El garaje en el semisótano actualmente está acondicionado como parte de la vivienda y dispone de un salón y cocina. La vivienda además cuenta con ventanas de aluminio climalit abatibles con mosquiteras y rejas, suelo de gres, puertas de pino rústico, pintura lisa, vado permanente, alarma, calefacción gasoil y acceso para personas con movilidad reducida. ¡Llámanos y te informamos! Tlf. :  Acasa10 siempre junto a ti Encuentra más en.",False,good,False,1697.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Carranque', 'title': 'Casa independiente'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,V2370,,,,,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
674,24,102878247,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d6/93/08/1170391935.jpg,11,639900.0,flat,sale,83.0,3,1,barrio Ibiza,Madrid,Madrid,es,40.4186413,-3.6764683,False,https://www.idealista.com/inmueble/102878247/,2277,"REDPISO RETIRO pone a su disposición esta magnifica vivienda situada en Calle Menorca, a escasos metros del Parque del Retiro. Se trata de una segunda planta exterior de 80 metros cuadrados formados por tres dormitorios y un baño completo equipado con plato de ducha, salón-comedor y cocina con capacidad para todos los electrodomésticos. Además, cuenta con calefacción central, ascensor, portero físico y acceso a minusválidos. Se encuentra en una zona excelente a 10 minutos andando del Parque del Retiro con gran variedad de comercios, colegios, diversas paradas de autobuses…También podrá disponer de las líneas de metro de Sainz de Baranda (L6 Y L9), Ibiza (L9)… La disposición cuadriculada de las calles da un aspecto muy ordenado al barrio. Y si lo desea, contamos con nuestro propio Departamento Financiero, para asesorarle en dicha materia. ¡Venga a verlo! ¡No se arrepentirá! Le esperamos!",False,renew,False,7710.0,{'typology': 'flat'},"{'subtitle': 'Ibiza, Madrid', 'title': 'Piso'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,RP962023119727,2,True,Retiro,Ibiza,True,,,
675,0,101367890,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/18/b2/1119602587.jpg,26,239999.0,flat,sale,89.0,2,2,barrio Vista Alegre,Madrid,Madrid,es,40.3793679,-3.7489336,False,https://www.idealista.com/inmueble/101367890/,5674,"REDPISO EUGENIA DE MONTIJO VENDE. Vivienda en URBANIZACION cerrada de 2 dormitorios y 2 baños. Uno de ellos en suite. Cocina con tendedero recién reformada, salón independiente, la vivienda es muy luminosa. Calefacción de gas natural individual, aire acondicionado, ventanas climalit, 3 armarios empotrados, baño con plato de cucha y baño con bañera. Ventilación cruzada, orientación NO - SE. TRASTERO incluido en el precio. Finca del año 2005. Ubicación inmejorable, la vivienda se encuentra entre Nuestra Señora de Fátima y Eugenia de Montijo. Autobuses 34, 35 de la EMT y buses 481, 486 Interurbanos. La zona dispone de institutos educativos ( ESCUNI, Colegio San Gabriel), centros de salud (Centro de Salud Nuestra Señora de Fátima), centros deportivos (Complejo Deportivo Municipal La Mina y Real Club Deportivo Carabanchel), farmacias y comercios varios como: bares, restaurantes, cafeterías, tiendas de alimentación, etc. Le invitamos a visitar este piso, la vivienda se encuentra en perfecto estado de conservación, es lo que estas buscando! Consulte por plazo de entrega de llaves.  *** PLAZA DE GARAJE OPCIONAL *** Posibilidad de financiación hasta el 100% - Consulte con nuestro departamento financiero  El precio no incluye gastos derivados de la compra del inmueble.  REDPISO TU HOGAR NUESTRO COMPROMISO.",False,good,False,2697.0,{'typology': 'flat'},"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,RP2892023113795,3,True,Carabanchel,Vista Alegre,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
676,1,100856983,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b5/49/6d/1101245608.jpg,42,399000.0,flat,sale,103.0,3,2,Calle Pinilla del Valle,Madrid,Madrid,es,40.4389673,-3.6764932,False,https://www.idealista.com/inmueble/100856983/,3355,"Anfein Inmobiliaria pone a la venta piso en Prosperidad.  Características:  - Dispone de 103 metros (95m útiles).  - Tres dormitorios con armarios.  - Cuarto de baño completo con plato de ducha.  - Aseo.  - Amplia cocina con zona office.  - Salón muy luminoso.  - Vivienda amueblada.  El piso es totalmente exterior y posee una fantástica distribución. La finca posee ascensor. Ubicado en el Barrio de Prosperidad, Chamartín es una de las zonas más demandadas del distrito con una red de transporte inmejorable.  Cualquier duda consúltanos.",False,good,False,3874.0,{'typology': 'flat'},"{'subtitle': 'Prosperidad, Madrid', 'title': 'Piso en Calle Pinilla del Valle'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,,1,True,Chamartín,Prosperidad,True,,,
677,2,102283015,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f6/b7/9c/1150501913.jpg,23,119000.0,chalet,sale,174.0,5,2,Calle Santiago de la Fuente,Toledo,Bargas,es,39.9391087,-4.0193081,False,https://www.idealista.com/inmueble/102283015/,59505,"amâbit, vende CASA en el centro de BARGAS, dividida en 2 plantas: - PLANTA PRIMERA: Salón/Comedor con aire acondicionado y terraza, cocina con salida a amplia terraza de 80 m2 aprox. , 1 dormitorio doble, baño y trastero.  - PLANTA SEGUNDA: 4 dormitorios (2 de ellos con armarios empotrados) y 1 baño.  Todos los servicios de uso cotidiano cercanos, supermercados, parada de autobús, junto al Ayuntamiento y Plaza del Corralón,...",False,good,False,684.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Bargas', 'title': 'Casa independiente en Calle Santiago de la Fuente'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,P123,,,,,,,,
678,3,102363355,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/60/69/1153203911.jpg,30,350000.0,chalet,sale,158.0,3,3,Fuentebella-San Felix-El Leguario,Madrid,Parla,es,40.2235459,-3.7737333,False,https://www.idealista.com/inmueble/102363355/,22292,"SI! CASA INMOBILIARIA 买房， 卖房， 找欧乘房产! VENDEMOS: CHALET en PARLA-Leguario, cuenta con 3 PLANTAS y está distribuido de la siguiente manera: - PLANTA BAJA distribuida en COCINA con acceso a TRASTERO, SALÓN COMEDOR con acceso a PATIO con PISCINA DE OBRA, ASEO y pequeña DESPENSA.  - PLANTA PRIMERA está formada por 3 DORMITORIOS, el principal amplio con BAÑO en suite y otro BAÑO común; - PLANTA SEGUNDA- BUHARDILLA, hace la función de un DORMITORIO más.  CALIDADES DE LA VIVIENDA: armarios empotrados, ventanas, climalit, aire acondicionado en todas las estancias, calefacción individual. La vivienda ha sido reformada hace unos meses.  UBICACIÓN DE LA VIVIENDA: está en una zona residencial muy tranquila, con servicios adicionales en la zona (colegios, supermercados, etc... ). EN SI CASA OFRECEMOS LOS SIGUIENTES SERVICIOS AL COMPRADOR: - Buscamos las mejores opciones individuales para cada cliente;  - Hacemos un estudio financiero gratuito;  - Nos ocupamos de su financiación;  - Nos ocupamos de todo el proceso de la compra de su futura casa. Para solicitar más información nuestra oficina Parla, calle Real 2, TEL:  COMERCIAL ENCARGADO: Laura, TEL:  出售：位于PARLA-Leguario的别墅，共有3层，分布如下： 底层：包括配备家具的厨房，通往储藏室，客厅餐厅，通往带有固定游泳池的庭院，一间卫生间和一个小储藏室。 第一层：包括3间卧室，其中主卧室宽敞，带有连接浴室，另有一间共用浴室； 第二层阁楼：可以用作额外的卧室。 房屋质量：内设有内嵌式衣柜，双层玻璃窗，所有房间都有空调，独立供暖系统。这套住宅在几个月前进行了翻新。 房屋位置：该住宅位于一个非常安静的住宅区，周围有多种额外的服务设施（学校、超市等等）。 欢迎您预约看房，我们会竭诚为您服务。可加微信.",False,good,False,2215.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Fuentebella-San Felix-El Leguario, Parla', 'title': 'Chalet adosado'}",False,True,False,False,{'groupDescription': 'Destacado'},False,False,DGT262,,,Fuentebella-San Felix-El Leguario,,,,,
679,4,102577033,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/83/34/1160157324.jpg,19,179900.0,flat,sale,64.0,2,2,"Calle Carolina Coronado, 16",Madrid,Parla,es,40.2369967,-3.7682358,True,https://www.idealista.com/inmueble/102577033/,20726,"A escasos 20 km del centro de Madrid, en la localidad de Parla, encontramos este edificio construido en 2007 donde se ubica la propiedad que hoy presentamos. Un amplio patio central nos da la bienvenida y acceso a 4 portales. Desde el nuestro, podemos subir a la cuarta planta a través de cualquiera de sus dos ascensores. ¿Qué encontraremos al entrar en la vivienda? Una distribución que, para mí, es perfecta. Un pasillo, a modo de hall de bienvenida, diferencia las dos zonas de la casa. A la derecha, la zona de día: una cocina independiente con solana —si eres amante de la cocina, la disfrutarás mucho— y, a continuación, un salón independiente y cuadrado, ideal para que no tengas complicaciones con tus muebles. Cabe destacar que esta vivienda es un cuarto piso y no uno cualquiera, ya que ofrece vistas hacia la rotonda de C/Alfonso XII, aportando luminosidad y una perspectiva despejada al no tener vecinos enfrente. ¿Recuerdas el pasillo hall de entrada? Si regresamos a él y giramos a la izquierda, encontraremos la zona de descanso: un dormitorio juvenil con vistas al patio exterior, un baño general con ducha y la suite, que cuenta con un armario empotrado (incluyendo su caja fuerte) y baño propio. Las carpinterías cuentan con sistema climalit para protegernos del ruido y de las temperaturas del exterior. Actualmente, el inmueble no dispone de suministros. En la planta -1 encontramos el trastero de 3m^2, anexo a la vivienda. Además, en la planta -3, hallamos la plaza de garaje; esta sí tiene finca independiente, lo que significa que si no tenemos coche, siempre podremos venderla a un vecino, ya que, con sus 14m^2, será muy codiciada. Como dato adicional, este edificio cuenta con una piscina comunitaria en la cubierta. La plaza de garaje mostrada no coincide con la de la imagen, pero pertenece al mismo estacionamiento. Los datos proporcionados son meramente orientativos y están sujetos a errores u omisiones involuntarias. Los gastos derivados de la compra no están incluidos en el precio. En caso de que en el anuncio aparezcan mobiliario y/o vehículos, informamos que no están incluidos en la venta del inmueble, salvo que se especifique lo contrario en documentos contractuales posteriores. El propietario asume íntegramente los honorarios inmobiliarios.",False,good,False,2811.0,{'typology': 'flat'},"{'subtitle': 'Centro, Parla', 'title': 'Piso en Calle Carolina Coronado, 16'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,B363,4,True,Centro,,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
680,5,102752540,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/72/14/1166125761.jpg,16,230000.0,duplex,sale,69.0,1,1,Calle de Eduardo Requenas,Madrid,Madrid,es,40.3899693,-3.6671424,False,https://www.idealista.com/inmueble/102752540/,4263,"Ponemos a la venta este magnifico piso muy luminoso, con una terraza de 30m2. El piso consta de un salón comedor, cocina independiente completa, un dormitorio, con armario empotrado y un baño completo con plato de ducha. ¡Además tiene una terraza privada de 30 m2! La vivienda se encuentra como nueva y posee unos acabados de primera calidad: aire acondicionado, tarima flotante C5 de 12mm, ventanas de doble acristalamiento entre otros. Extras: Videoportero  Plaza de garaje que se accede desde el ascensor para coche grande. Trastero. Vistas despejadas. La ubicación de la vivienda es magnífica, de gran interés comercial, turístico y cultural, ya que en su entorno podemos encontrar, locales de restauración y de ocio y todos los servicios necesarios. Muy bien comunicada por la variedad de autobuses, metro y fácil acceso a M·30 y A-3. En Times Inmobiliaria trabajamos para ofrecer a nuestros clientes los mejores inmuebles. Nos dedicamos a la intermediación en la compra, venta, venta de la nuda propiedad, alquiler y en conseguir la mejor financiación. Somos especialistas en cambios de viviendas y en conseguir hipotecas 100x100. Para más información contacta con nosotros sin ningún tipo de compromiso y concierta una cita.",False,good,False,3333.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'San Diego, Madrid', 'title': 'Dúplex en Calle de Eduardo Requenas'}",False,False,False,False,{'groupDescription': 'Destacado'},False,False,atico30,3,True,Puente de Vallecas,San Diego,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
