,index,propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,floor,highlight,labels,newDevelopmentFinished
981,6,102745091,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/c3/36/1185691821.jpg,,35,549000.0,flat,sale,146.0,True,4,2,Calle de Fermín Caballero,Madrid,Madrid,Fuencarral,es,Pilar,40.4833676,-3.7081531,False,https://www.idealista.com/inmueble/102745091/,3934,"Se vende fantástico piso exterior en CIUDAD DE LOS PERIODISTAS. La vivienda cuenta con 146 m2 según catastro, con altura de décimo segundo y se distribuye de la siguiente manera: - 4 dormitorios todos ellos con armarios empotrados.  El dormitorio principal es amplio y luminoso, con baño en suite (plato de ducha) y unas maravillosas vistas a la sierra de Madrid. - Un gran salón comedor independiente. Muy luminoso y con chimenea. - Una amplia cocina office con ventanal y vistas a la sierra. - Zona de tendedero. -2 baños completos (el del dormitorio principal con ventana al exterior). - Zona de lavandería (antiguamente un aseo), por lo que sería sencillo hacerlo nuevamente, ya que cuenta con las tomas necesarias en paredes y suelo. La vivienda cuenta con 09 armarios empotrados, en habitaciones y pasillos, toldo automático en la cocina, calefacción central con contadores individuales, ascensor, bomba de frío/calor en el salón y aire acondicionado en el dormitorio principal.  La finca cuenta con una bonita entrada ajardinada y portero físico. Aparcamiento en superficie (2 tarjetas de acceso). La finca está adaptada para personas con movilidad reducida. Acceso al club social que cuenta con 3 piscinas con jardín y solárium, restaurante, gimnasio y pistas de baloncesto, fútbol y pádel. Excelente ubicación, rodeado de todos los servicios, farmacias, supermercados, colegios, centros médicos, comercios, entidades bancarias, restaurantes y parques. Cercano al Centro Comercial La Vaguada, Hospital La Paz y Hospital Ramón y Cajal. Muy bien comunicado, a 5 minutos a pie del Metro de Herrera Oria (Línea 9), a 1 minuto de la línea de autobuses Nº 67, 124, 127 y 133 y con fácil acceso a la M-30. POSIBILIDAD DE FINANCIACIÓN 100% (Consulte condiciones).",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3760.0,{'typology': 'flat'},"{'subtitle': 'Pilar, Madrid', 'title': 'Piso en Calle de Fermín Caballero'}",True,False,False,False,False,False,12,,,
982,7,103167270,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/4c/8b/1180455494.jpg,RP552023120631,17,180000.0,flat,sale,75.0,True,3,1,barrio Pinar del Rey,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.475193,-3.6501715,False,https://www.idealista.com/inmueble/103167270/,3934,"Redpiso Hortaleza pone en venta piso ACTUALMENTE ALQUILADO CON CONTRATO VIGENTE DESDE JULIO DEL 2022. Si buscas un inmueble para inversión BUY TO RENT, en Redpiso Hortaleza tenemos la vivienda para ti. No tendrás que destinar inversión para reformar la vivienda para ponerla atractiva para alquilar, tener ya un inquilino dentro (por demás buen pagador y respetuoso de la comunidad) te beneficia porque no tendrás que destinar tiempo alguno a buscar una persona a la que alquilarle tu vivienda y empezarás a recibir el pago de las rentas del alquiler desde el momento en el que te subrogues en el contrato de arrendamiento. Si estás buscando un piso para sacar rentabilidad esta es tu oportunidad, precio negociable. El inmueble se encuentra ubicado en una 5ª planta sin ascensor y consta de una superficie útil de 69 m² en los que se distribuyen 3 habitaciones, 1 baño con plato ducha y mampara, cocina y salón-comedor con acceso a la terraza abierta de 9 m2. Aire acondicionado en habitación principal; calefacción y agua caliente a gas natural individual; armario empotrado en habitación principal. Paredes de gotelé, puertas de madera laqueadas de color blanco, suelos de tarima.  Colegios cercanos, zonas verdes, parques, centros comerciales, ocio y restauración en entorno. Zona consolidada con todos los servicios. Bien comunicada con transporte público: Metro Hortaleza Línea 4: Pinar de Chamartín- Arguelles a muy pocos pasos; Línea 8: Nuevos Ministerios- Aeropuerto; Autobús: Línea 9: Hortaleza a Gran Vía, Línea 72: Hortaleza a Diego de León, Línea 107: Hortaleza a Plaza Castilla, Línea 125: Hortaleza a Ramón y Cajal (hospital), Línea 172: Hortaleza a Las Tablas-Telefónica. Fácil acceso a la M40.  ¿Necesitas financiación? Asesórate sin ningún compromiso, contamos con un departamento financiero que puede conseguirte las mejores condiciones hipotecarias. Para concertar la visita contacte con Víctor al ¡Visítelo sin compromiso! Te esperamos. •En el precio de venta no están incluidos los gastos de compra (Impuestos de Transmisiones patrimoniales ITP, los gastos notariales y/o registrales). Nota: las fotos descriptivas del inmueble fueron tomadas antes del alquiler.",False,good,False,False,,2400.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso'}",False,False,False,False,False,False,5,{'groupDescription': 'Destacado'},,
983,8,100508867,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c2/b8/e7/1090035700.jpg,VMN2302012,36,3400000.0,chalet,sale,995.0,,9,8,La Moraleja urbanización,Madrid,La Moraleja,La Moraleja urbanización,es,,40.5101504,-3.6262586,False,https://www.idealista.com/inmueble/100508867/,3942,"Casa independiente en venta en La Moraleja Urbanización. CASA INDEPENDIENTE EN PARCELA DE 3.000 METROS CON PISCINA EN LA MORALEJA. APROPERTIES REAL ESTATE presenta chalet independiente en una de las ubicaciones más EXCLUSIVAS de la zona sur de la Moraleja, sobre una parcela de 3.000 m² rodeada de una gran variedad de árboles y vegetación centenaria que ha sido cuidadosamente conservada cuando se levantó la vivienda y que le permite disfrutar desde cualquier estancia de unas vistas impresionantes, además de disfrutar de una gran privacidad. La vivienda se distribuye en varias plantas con acceso a todas ellas a través de un ascensor para mayor comodidad de sus habitantes, excepto a la planta de la buhardilla a la cual se accede a través de unas cómodas escaleras. A la vivienda se accede a través de un gran hall de entrada donde se encuentra una gran zona de estar con chimenea de un estilo más exótico que el resto de la vivienda que tiene un estilo atemporal y clásico, desde esta original estancia se accede a un gran porche de mármol con arcos de medio punto que son de gran originalidad. En esta planta encontraremos, también, un gran despacho, estancia a la que se le pueden dar otras utilidades y aseo de cortesía. Para comodidad de sus habitantes, esta planta dispone de una cocina con comedor de diario y salida al jardín. Además de ubicar dos dormitorios con dos cuartos de baño perfectos para invitados donde encontrarán intimidad. En la primera planta es donde se ubica la zona noble de la casa, con elegantes y amplísimos salones donde se pueden diferenciar varias zonas de estar, una biblioteca con chimenea y un gran comedor, todas las estancias se caracterizan por su gran amplitud y luminosidad, además de tener acceso a unas amplísimas terrazas desde donde disfrutar de las impresionantes vistas a la Moraleja. Además, encontraremos un aseo de cortesía. La cocina es independiente y tiene comedor de diario con acceso a una gran terraza. La siguiente planta es la zona de los dormitorios, donde cabe destacar el dormitorio principal, por sus grandes dimensiones, en suite con su cuarto de baño, gran vestidor y terraza. En esta misma planta encontramos otros dos dormitorios, uno de ellos en suite con cuarto de estar y otro dormitorio con cuarto de baño. Terraza. A la última planta abuhardillada se accede por las escaleras principales y se distribuye en una zona de estar con chimenea, dos dormitorios, un cuarto de baño y una zona de trastero. La zona de servicio tiene dormitorio, baño y zona de estar, además de una cocina y zona de laundry. Para comodidad de sus habitantes, la vivienda cuenta con dos escaleras, principal y de servicio. En la zona del porche hay un cuarto de baño que da servicio a la piscina. Hay cuatro plazas de garaje cubiertas y mucho espacio exterior para poder ubicar más coches si se necesitara. En esta propiedad podrá sentir el lujo de vivir a pocos minutos de Madrid, pero al mismo tiempo de poder disfrutar de tranquilidad, naturaleza y privacidad. APROPERTIES LES INVITA A ACCEDER A NUESTRA PÁGINA WEB WWW.APROPERTIES.COM DONDE PODRÁ ENCONTRAR MUCHAS DE NUESTRAS PROPIEDADES QUE POR EXPRESO DESEO DE SUS PROPIETARIOS NO ESTÁN PUBLICADAS EN NINGÚN PORTAL. ¿Te imaginas vivir aquí?",True,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3417.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'La Moraleja urbanización, La Moraleja', 'title': 'Casa independiente'}",False,False,False,False,False,False,,{'groupDescription': 'Destacado'},"[{'name': 'luxuryType', 'text': 'Lujo'}, {'name': 'villaType', 'text': 'Villa'}]",
984,9,103479793,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/5f/88/1190815256.jpg,IE03-LAPAZ20,13,349000.0,flat,sale,85.0,True,3,1,barrio La Paz,Madrid,Madrid,Fuencarral,es,La Paz,40.4777471,-3.7004713,False,https://www.idealista.com/inmueble/103479793/,3945,"Inmobiliarias Encuentro VENDE en exclusiva propiedad ubicada en el corazón de La Paz.  Es una cuarta planta de 85 m2 con distribución típica de la zona. Cuenta con recibidor. Tres habitaciones con ventanas de aluminio, muy buena iluminación y vista exterior. La cocina es independiente con salida a terraza-tendedero. Baño completo. La finca está parcialmente reformada, cuenta con calefacción, agua caliente, el suelo es de parquet y gres en muy buenas condiciones. En entrada del edificio contamos con portero, acceso a personas con movilidad reducida y ascensor. En los alrededores podemos encontrarnos centros médicos y una amplia gama de sitios comerciales donde se puede disfrutar de una buena comida española y compras en las tiendas del Centro Comercial La Vaguada a cuatro minutos andando. Muy cerca el parque Norte con esculturas y senderos para un buen paseo. A minutos de las Cuatro Torres. Conexiones de transporte público, metro y varias líneas de autobús interurbanos y cercanías.   En menos de dos minutos esta vivienda puede ser tuya. ¡No lo dejes escapar!",False,good,False,True,,4106.0,{'typology': 'flat'},"{'subtitle': 'La Paz, Madrid', 'title': 'Piso'}",False,False,False,False,False,False,4,,,
985,10,103528900,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/5b/92/1192367394.jpg,1052,17,278000.0,flat,sale,83.0,True,2,1,barrio Ventilla-Almenara,Madrid,Madrid,Tetuán,es,Ventilla-Almenara,40.4747795,-3.6943653,False,https://www.idealista.com/inmueble/103528900/,3948,"OPORTUNIDAD! Amplio piso en venta ubicado en una urbanización cerrada, que brinda seguridad y tranquilidad. Con una superficie de 83 m2, esta vivienda cuenta con una plaza de garaje incluida en el precio, lo que facilita el estacionamiento. El salón independiente cuenta con un mirador y persiana eléctrica, brindando luminosidad y comodidad. Con 2 dormitorios y 1 baño, es perfecto para parejas o inversores. La cocina cuenta con un tendedero, ideal para el lavado y secado de la ropa. Además, dispone de calefacción individual de gas natural y armarios empotrados. Existe la opción de adquirir una segunda plaza de garaje en el mismo parking.  La zona donde se encuentra el inmueble es de amplia expansión y está muy próximo a las Torres de Madrid, al Parque de la Ventilla y al Parque Rodríguez Sahagún.  Ubicado en la zona Castellana, ofrece una excelente ubicación. El piso está listo para entrar a vivir y se puede concertar una visita con la agencia. Cabe destacar que no dispone de ascensor.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3349.0,{'typology': 'flat'},"{'subtitle': 'Ventilla-Almenara, Madrid', 'title': 'Piso'}",False,False,False,False,False,False,1,,,
986,11,103158381,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/bc/d7/1185663568.jpg,W-02TTQT,28,1250000.0,flat,sale,225.0,True,3,4,Encinar de los Reyes,Madrid,La Moraleja,Encinar de los Reyes,es,,40.5051597,-3.6258849,False,https://www.idealista.com/inmueble/103158381/,3951,"Espectacular piso de lujo con vistas al golf en La Moraleja Engel & Völkers tiene el placer de presentarle este espectacular piso de diseño y construcción de primer nivel con acabados de lujo y amplias vistas a zonas verdes, ubicado en urbanización privada en la zona de La Moraleja.  El piso tiene 285 m2 con terraza de 40 m2. La propiedad ha sido reformada en 2023 y se encuentra en excelentes condiciones para entrar a vivir. La vivienda se ubica en un primer piso y dispone de una sola planta en la que se encuentra un hall recibidor con amplios armarios que da acceso al resto de la vivienda. A mano izquierda se encuentra la cocina que cuenta además con entrada de servicio, zona independiente de lavadero y cuarto de servicio con baño en suite. De frente, tenemos un amplio salón comedor y enormes ventanales que aportan una gran luminosidad y dan paso a la terraza con vistas al campo de golf. La zona de descanso, dispone de 2 dormitorios, ambos con baño en suite y el principal con vestidor. Cuenta adicionalmente con aseo de cortesía. Todas las habitaciones tienen armarios empotrados. El aire acondicionado es por conductos y la calefacción por suelo radiante de gas natural. En el precio se incluyen dos plazas de garaje con conexión para coche eléctrico y un trastero con armario para almacenar ropa. El piso cuenta con alarma, alarma de incendios, refuerzo de aire acondicionado en la zona del salón comedor, toldos eléctricos, domótica, proyector de obra en el salón, chimenea y los electrodomésticos son marca Guggenau.  La urbanización cuenta con gimnasio completo, pista de padel, piscina comunitaria y zona infantil, además de bonitas y cuidadas zonas verdes. Adicionalmente, hay dos ascensores. La seguridad es las 24 horas los 7 días a la semana. La orientación es Sur-Este. La Moraleja fue catalogada por la publicación americana RobbReport´s en el año 2000 como la mejor urbanización del mundo valorando diferentes atributos. Con la calidad de vida propia del medio ambiente verde de la urbanización y a 5 minutos de la Terminal Internacional 4 del Aeropuerto de Barajas, cuenta entre su oferta con dos campos de Golf de 18 hoyos, clubes de tenis, colegios – es el área con más colegios privados e internacionales del país - y varios centros médicos y comerciales. Además, el conjunto de La Moraleja –compuesta por La Moraleja, El Soto de La Moraleja y En Encinar de los Reyes - dispone en su zona de entrada con la oferta gastronómica de mayor prestigio en Madrid. Se trata de una urbanización que cuenta con instalación de cámaras y un equipo de seguridad propio que garantiza unos altos niveles de seguridad. Vivir en La Moraleja significa comodidad, calidad de vida y bienestar en un ambiente multicultural e internacional.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",5556.0,{'typology': 'flat'},"{'subtitle': 'Encinar de los Reyes, La Moraleja', 'title': 'Piso'}",True,True,False,False,False,False,1,{'groupDescription': 'Top'},,
987,12,103140363,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/54/3b/1185759514.jpg,RP552023120241,12,160000.0,studio,sale,43.0,True,0,1,barrio Pinar del Rey,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4758385,-3.6483189,False,https://www.idealista.com/inmueble/103140363/,3951,"Redpiso Hortaleza pone en venta estupenda vivienda equipada y amueblada con un diseño moderno y funcional, lista para estrenar. En sus 43 m2 construidos se disponen de manera armoniosa un salón con cocina en un solo ambiente, un área destinada para la zona noche con un interesante diseño en el que se integra el área de servicio. El inmueble ha sido reformado integralmente pasando de ser un local a vivienda (cambio de uso actualmente en fase final de tramitación, consultar detalles). Se encuentra a nivel de calle a pocos pasos del colegio Azorin. Ventanas de climalit oscilo batientes, puerta principal blindada, suelos de tarima. Calefacción eléctrica. Orientación sur. Si está pensando en sacar rentabilidad a su dinero, no deje pasar la oportunidad de visitar este inmueble, consolidado en una zona con todos los servicios: colegios, mercados, farmacias, guarderías, centros de salud y con una excelente comunicación con transporte público: línea metro 4 (estación Hortaleza y estación Parque Santa María) a pocos minutos; fácil acceso a la M40 y M30; paradas de autobús: Línea 107 (Plaza Castilla-Hortaleza), línea 125 (Mar de Cristal-Hospital Ramón y Cajal) línea 172 (Mar de Cristal- Telefónica). Te esperamos.  ¿Necesitas financiación? Asesórate sin ningún compromiso, contamos con un departamento financiero que puede conseguirte las mejores condiciones hipotecarias. Para concertar la visita contacte con Víctor al ¡Visítelo sin compromiso! •En el precio de venta no están incluidos los gastos de compra (Impuestos de Transmisiones patrimoniales ITP, los gastos notariales y/o registrales). Puede ver más inmuebles en.",False,good,False,False,,3721.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Estudio'}",False,False,False,False,False,False,bj,{'groupDescription': 'Destacado'},,
988,13,103199850,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/68/af/64/1182433686.jpg,FCHLM,21,585000.0,flat,sale,137.0,True,4,2,barrio Castilla,Madrid,Madrid,Chamartín,es,Castilla,40.4724306,-3.6873555,False,https://www.idealista.com/inmueble/103199850/,3956,"Magnífica vivienda ubicada en buen edificio, bien mantenido y con buenos servicios comunes. La vivienda es una cuarta planta exterior que tiene una luz magnífica y orientación este, se encuentra situada en una calle con amplio boulevard. Necesita una reforma, y el resultado será una vivienda excepcional, ya que la altura, cuarta planta, distribución, no hay pasillos ni espacios perdidos, y ubicación son magníficos. El edificio cuenta con calefacción central y servicio de conserjería entre semana así como fines de semana y festivos. La propiedad posee dos plazas de garaje en la zona, una en parking de residentes, cuya concesión traspasaría, y otra en edificio contiguo que vende por 30.000€. La zona es magnífica ya que es una calle tranquila, con todo tipo de comercios cercanos y con transporte público casi junto al portal.",False,renew,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 30000.0}",4270.0,{'typology': 'flat'},"{'subtitle': 'Castilla, Madrid', 'title': 'Piso'}",True,False,False,False,False,False,4,,,
989,14,102042727,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/36/0e/1142270836.jpg,TL,41,599999.0,flat,sale,142.0,True,3,2,Calle de Melchor Fernández Almagro,Madrid,Madrid,Fuencarral,es,La Paz,40.4761216,-3.697618,False,https://www.idealista.com/inmueble/102042727/,3957,"ESTUDIO VILLA DE MARÍN S. L. VENDE PISO EN LA CALLE MELCHOR FERNANDEZ ALMAGRO. Consta de 3 dormitorios, 2 cuartos de baño; uno de ellos en suite, cocina y salón independientes. Plaza de garaje y trastero con acceso directo. Piso reformado con armarios empotrados y aire acondicionado incorporado.  OPORTUNIDAD DE COMPRA EN UNA DE LAS FINCAS MAS NUEVAS Y EXCLUVIAS DE LA ZONA CON LOS MEJORES SERVICIOS: consta de conserje 24 horas, piscina, sauna, jacuzzi, gimnasio y amplias zonas comunes y ajardinadas.  Se encuentra muy bien ubicado, al lado del CC. La Vaguada y del metro de Barrio del Pilar (línea 9), así como varias líneas de autobús (49, 34, 132). El Barrio del Pilar, al que pertenece esta vivienda, es un barrio residencial del norte de Madrid que cuenta con todos los servicios: varios hospitales cercanos (a 10 min andando encontramos el hospital La Paz y el Ramón y Cajal, el Carlos III a 300 metros), varios institutos y colegios (IES Príncipe Felipe, Camilo José Cela, Breogán, Los Agustinos, centro de Formación Profesional, etc.. . ), parques, centro de atención primaria muy cercano, polideportivo Vicente del Bosque a 10 min andando y el complejo financiero de las 4 Torres (Paseo de La Castellana) a 10 min andando. Fácil acceso con vehículo tanto a M-30 como M-40. ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso. Reserva tu visita. ¡MÁS DE 25 AÑOS NOS AVALAN EN EL BARRIO!",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4225.0,{'typology': 'flat'},"{'subtitle': 'La Paz, Madrid', 'title': 'Piso en Calle de Melchor Fernández Almagro'}",False,False,False,False,False,False,12,,,
990,15,103098483,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/19/ce/1178256819.jpg,Moratalla/Hortaleza,19,205000.0,flat,sale,71.0,True,2,1,Moratalla,Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4733321,-3.6545246,False,https://www.idealista.com/inmueble/103098483/,3961,"Spacio Barceló, expertos en consultoría inmobiliaria, le presenta esta estupenda propiedad, ideal como vivienda habitual o inversión. Ubicada en la Calle Moratalla, Pinar del Rey- Distrito Hortaleza. Zona completamente consolidada que dispone de todos los servicios a su alcance como colegios, Biblioteca, centros de salud, Centros deportivos, parques, comercio, restauración. Además cuenta con excelentes comunicaciones en transporte público, cercana a la parada de metro de Hortaleza, y privado, y a poca distancia de la Avda. de San Luis y la Carretera Estación de Hortaleza. La vivienda se distribuye en salón amplio salón comedor con acceso a la terraza, cocina (sin amueblar), dos dormitorios y un baño completo.  Excelente distribución, con posibilidad de redistribuir y optimizar con la consecución de un tercer dormitorio. Vivienda exterior, muy luminosa. Excelente oportunidad de inversión o como vivienda habitual. Inmueble que requiere de reforma integral. Llame ahora y solicite visita presencial para conocer esta propiedad. Gracias por elegirnos.",True,renew,False,False,,2887.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Moratalla'}",False,False,False,False,False,False,2,,,
991,16,99920527,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/f0/cc/1060620906.jpg,SOW697,40,1090000.0,chalet,sale,235.0,,3,3,El Soto de la Moraleja,Madrid,La Moraleja,El Soto de la Moraleja,es,,40.5250954,-3.6328583,False,https://www.idealista.com/inmueble/99920527/,3962,"MO Inmobiliaria presenta este estupendo Chalet adosado situado dentro de una urbanización privada muy bien ubicada dentro de El Soto de la Moraleja, cerca de zonas comerciales y de ocio y principales colegios internacionales de la zona. Dispone de una distribución muy cómoda en dos plantas principales más el sótano. En la planta principal se encuentra el recibidor, cocina moderna totalmente equipada con office, un aseo de cortesía, salón comedor con acceso a un porche y jardín privado de 100 m2, con acceso a las zonas comunes. En la primera planta se encuentra la principal zona de descanso, compuesta por tres dormitorios y dos baños. La planta sótano dispone de un salón, despensa y el acceso al garaje con una plaza y otra exterior. Calefacción individual gas natural y aire acondicionado. La urbanización donde se sitúa la vivienda cuenta con zonas verdes, piscina y pistas deportivas. Situada en la zona norte del área metropolitana de la ciudad de Madrid, el conjunto de La Moraleja—La Moraleja, El Soto de La Moraleja y El Encinar de los Reyes— se ha convertido en la mejor zona de Madrid para vivir. Calidad de vida, bienestar y comodidad, son algunos de los aspectos que la hacen destacar como el sitio perfecto.  Rodeada por amplias zonas verdes, cuenta con la mayor oferta de colegios privados e internacionales del país, junto con una magnífica oferta gastronómica y de ocio, entre los que destacan clubes de tenis y campos de golf. Además de centros médicos y comerciales.  La seguridad en la zona es su prioridad, por ello cuenta con sistemas de vigilancia 24h, con una amplia instalación de cámaras, garantizando así un alto nivel de seguridad.",True,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4638.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'El Soto de la Moraleja, La Moraleja', 'title': 'Chalet adosado'}",False,False,False,False,False,False,,,,
992,17,101044037,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/36/64/1108058444.jpg,Asesoria897325,6,210000.0,flat,sale,55.0,True,1,1,"Juan francisco pascual, 2",Madrid,Madrid,Hortaleza,es,Pinar del Rey,40.4749556,-3.649955,True,https://www.idealista.com/inmueble/101044037/,3966,"Se vende piso de un dormitorio, salón, cocina con tendedero y baño. Planta baja con altura de primero. Exterior y zonas comunes ajardinadas. Hortaleza. Zona muy bien comunicada. Alta rentabilidad y posibilidad de plaza de garaje.",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 18000.0}",3818.0,{'typology': 'flat'},"{'subtitle': 'Pinar del Rey, Madrid', 'title': 'Piso en Juan francisco pascual, 2'}",False,False,False,False,False,False,bj,,,
993,18,103564479,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/d7/d9/1193472905.jpg,,34,730000.0,flat,sale,213.0,True,4,3,Calle de Navaleno,Madrid,Madrid,Hortaleza,es,Apóstol Santiago,40.4713791,-3.6622151,False,https://www.idealista.com/inmueble/103564479/,3970,"¡Descubre el hogar de tus sueños en Madrid con Ático C Inmobiliaria! Te presentamos en exclusiva esta espectacular propiedad ubicada en una zona privilegiada del Bosque de Chamartín, próximo a Arturo Soria, Madrid. Con 214 m² construidos, este maravilloso piso destaca por su amplitud y sus amplios ventanales. Una propiedad para reformar y hacer la casa de tus sueños. Dos accesos a la propiedad, entrada principal y de servicio. Nada más entrar, te recibirá un acogedor hall de entrada que conduce a un espacioso salón comedor con chimenea y una terraza que te invita a disfrutar de momentos únicos.  La cocina, de generosas dimensiones, cuenta con espacio para un office y un tendedero, con posibilidad de incorporarlo a la cocina pudiendo hacer de ella mucho más que una zona de comedor. Con una distribución muy independiente, la propiedad cuenta con 4 dormitorios y 3 baños.   Dos de las habitaciones cuentan con baño propio. Grandes armarios empotrados de gran capacidad en las distintas estancias, 6 en total. El dormitorio principal impresiona con un espectacular vestidor y baño en suite. Amplios ventanales rodean toda la propiedad.  Además, disfrutarás de una urbanización privada con extensas y cuidadas zonas comunes, rodeadas de jardines y una zona de recreo infantil. Esta propiedad también ofrece una amplia plaza de garaje subterránea y una zona de aparcamiento común, sujeta a disponibilidad.  El portal es amplio y accesible para personas con movilidad reducida. Además, cuenta con servicio de conserjería, ascensor, trastero, cuarto de bicicletas y sala de juntas. La ubicación es inmejorable, con acceso desde distintas calles y proximidad a la Calle Arturo Soria, donde encontrarás paradas de metro y autobús. La zona es tranquila y bien comunicada, rodeada de todos los servicios necesarios, como comercios, centro de salud, transporte público y colegios. Esta propiedad se encuentra en una de las mejores zonas residenciales de Madrid, con excelentes comunicaciones y servicios. Todo el espacio es exterior, brindando una gran luminosidad.  Los servicios comunitarios están actualizados, y la Inspección Técnica de Edificios (ITE) está al día. ¡No pierdas la oportunidad de vivir en el hogar que siempre soñaste! Contáctanos en Ático C Inmobiliaria para más detalles y programar una visita.",True,renew,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",3427.0,{'typology': 'flat'},"{'subtitle': 'Apóstol Santiago, Madrid', 'title': 'Piso en Calle de Navaleno'}",False,False,False,False,False,False,1,,,
994,19,103065928,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/50/e3/1176893265.jpg,FI,31,540000.0,flat,sale,133.0,True,3,2,Calle de Finisterre,Madrid,Madrid,Fuencarral,es,La Paz,40.4776601,-3.7008429,False,https://www.idealista.com/inmueble/103065928/,3971,"ESTUDIO VILLA DE MARÍN S. L. VENDE PISO EN CALLE FINISTERRE. Piso COMPLETAMENTE REFORMADO que consta de tres dormitorios, dos cuartos de baño, amplio salón, recibidor y cocina con tendedero. El inmueble se trasmite junto a un TRASTERO en el mismo edificio y una PLAZA DE GARAJE.   La finca cuenta con conserje y calefacción central individualizada y zonas ajardinadas privadas.   Se encuentra muy bien ubicado, al lado del CC. La Vaguada y del metro de Barrio del Pilar (línea 9), así como varias líneas de autobús (49, 34, 132). El Barrio del Pilar, al que pertenece esta vivienda, es un barrio residencial del norte de Madrid que cuenta con todos los servicios: varios hospitales cercanos (a 10 min andando encontramos el hospital La Paz y el Ramón y Cajal, el Carlos III a 300 metros), varios institutos y colegios (IES Príncipe Felipe, Camilo José Cela, Breogán, Los Agustinos, centro de Formación Profesional, etc.. . ), parques, centro de atención primaria muy cercano, polideportivo Vicente del Bosque a 10 min andando y el complejo financiero de las 4 Torres (Paseo de La Castellana) a 10 min andando. Fácil acceso con vehículo tanto a M-30 como M-40. ¡OPORTUNIDAD! Con KÌRON y sus agentes de intermediación financiera podrás encontrar la hipoteca que mejor se adapte a tus necesidades de financiación, para que puedas beneficiarte de los convenios que tiene el grupo Tecnocasa con diferentes entidades bancarias. Con la posibilidad de financiación hasta 100%, asesórate gratis y sin compromiso. Reserva tu visita. ¡MÁS DE 25 AÑOS NOS AVALAN EN EL BARRIO!",False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",4060.0,{'typology': 'flat'},"{'subtitle': 'La Paz, Madrid', 'title': 'Piso en Calle de Finisterre'}",False,False,False,False,False,False,3,,,
